,Time (s),Voltage (V)
672,0.6906906906906904,1.7375924135401828
673,0.6946946946946948,1.8527602800102707
674,0.6986986986986987,1.9566713930505728
675,0.7027027027027026,2.048442829422864
676,0.7067067067067065,2.1272542014811844
677,0.7107107107107109,2.1923530084202207
678,0.7147147147147148,2.243059621757585
679,0.7187187187187187,2.278771874933377
680,0.7227227227227226,2.298969229112197
681,0.7267267267267266,2.3032164896387393
682,0.7307307307307309,2.291167050113405
683,0.7347347347347348,2.262565643706064
684,0.7387387387387387,2.217250584098398
685,0.7427427427427427,2.1551554813227507
686,0.7467467467467466,2.076310420731941
687,0.7507507507507509,1.9808425963727347
688,0.7547547547547548,1.8689763931291292
689,0.7587587587587588,1.7410329151316224
690,0.7627627627627627,1.5974289610790016
691,0.7667667667667666,1.438675450269931
692,0.7707707707707709,1.2653753062768323
693,0.7747747747747749,1.0782208082949594
694,0.7787787787787788,0.8779904232477502
695,0.7827827827827827,0.6655451347093245
696,0.7867867867867866,0.4418242875968076
697,0.790790790790791,0.20784097037547733
698,0.7947947947947949,-0.03532304080972548
699,0.7987987987987988,-0.2865227491265623
700,0.8028028028028027,-0.5445557858334772
701,0.8068068068068066,-0.8081686092804614
702,0.810810810810811,-1.0760630205196309
703,0.8148148148148149,-1.3469029600493658
704,0.8188188188188188,-1.6193215485515318
705,0.8228228228228227,-1.8919283330225576
706,0.8268268268268266,-2.163316698458759
707,0.830830830830831,-2.432071404237191
708,0.8348348348348349,-2.696776203544214
709,0.8388388388388388,-2.9560215036492514
710,0.8428428428428427,-3.2084120245021452
711,0.8468468468468466,-3.4525744130547777
712,0.850850850850851,-3.687164770868284
713,0.8548548548548549,-3.910876052967651
714,0.8588588588588588,-4.122445296543724
715,0.8628628628628627,-4.320660638973184
716,0.8668668668668666,-4.504368085728645
717,0.870870870870871,-4.672477990074253
718,0.8748748748748749,-4.823971207981556
719,0.8788788788788788,-4.957904893447776
720,0.8828828828828827,-5.073417901342253
721,0.8868868868868867,-5.16973576703884
722,0.890890890890891,-5.246175234397508
723,0.8948948948948949,-5.302148306126998
724,0.8988988988988988,-5.337165793176682
725,0.9029029029029028,-5.350840342555679
726,0.9069069069069067,-5.3428889258459105
727,0.910910910910911,-5.313134773645773
728,0.914914914914915,-5.261508744237389
729,0.9189189189189189,-5.188050117894304
730,0.9229229229229228,-5.092906811421795
731,0.9269269269269267,-4.9763350107297
732,0.930930930930931,-4.838698222460718
733,0.934934934934935,-4.680465748916799
734,0.9389389389389389,-4.502210593724416
735,0.9429429429429428,-4.304606808839005
736,0.9469469469469471,-4.088426296590345
737,0.9509509509509511,-3.8545350834985856
738,0.954954954954955,-3.603889085525766
739,0.9589589589589589,-3.3375293872563687
740,0.9629629629629628,-3.056577060202996
741,0.9669669669669672,-2.7622275479984655
742,0.9709709709709711,-2.455744648645843
743,0.974974974974975,-2.138454126240925
744,0.9789789789789789,-1.8117369866457946
745,0.9829829829829828,-1.4770224534628977
746,0.9869869869869872,-1.1357806823291503
747,0.9909909909909911,-0.7895152530074754
748,0.994994994994995,-0.4397554799909651
749,0.9989989989989989,-0.08804858334696031
750,1.0030030030030028,0.26404823769325764
751,1.0070070070070072,0.614975785351392
752,1.011011011011011,0.963180854775179
753,1.015015015015015,1.3071241929577886
754,1.019019019019019,1.6452883818735156
755,1.0230230230230228,1.9761856030236815
756,1.0270270270270272,2.2983652412468834
757,1.031031031031031,2.610421286543306
758,1.035035035035035,2.9109994937895
759,1.039039039039039,3.19880426156732
760,1.0430430430430429,3.4726051928973227
761,1.0470470470470472,3.731243302437645
762,1.0510510510510511,3.9736368366786214
763,1.055055055055055,4.1987866758185906
764,1.059059059059059,4.4057812883339595
765,1.0630630630630629,4.593801211746897
766,1.0670670670670672,4.762123035729143
767,1.0710710710710711,4.910122866448289
768,1.075075075075075,5.037279253946897
769,1.079079079079079,5.1431755673279795
770,1.0830830830830829,5.227501805587859
771,1.0870870870870872,5.290055835069792
772,1.0910910910910911,5.330744047692741
773,1.095095095095095,5.349581437321161
774,1.099099099099099,5.346691094864888
775,1.1031031031031029,5.3223031259162585
776,1.1071071071071072,5.276752997925118
777,1.1111111111111112,5.21047932706427
778,1.115115115115115,5.124021118030128
779,1.119119119119119,5.018014473038677
780,1.123123123123123,4.893188789198192
781,1.1271271271271273,4.750362466251238
782,1.1311311311311312,4.590438149363839
783,1.135135135135135,4.414397534183269
784,1.139139139139139,4.223295763775516
785,1.143143143143143,4.018255449272933
786,1.1471471471471473,3.8004603481022583
787,1.1511511511511512,3.5711487355101044
788,1.155155155155155,3.331606506746736
789,1.159159159159159,3.0831600487026
790,1.163163163163163,2.827168921004019
791,1.1671671671671673,2.565018387561768
792,1.1711711711711712,2.298111840321457
793,1.1751751751751751,2.027863157483259
794,1.179179179179179,1.755689038740872
795,1.183183183183183,1.4830013601294856
796,1.1871871871871873,1.211199590874855
797,1.1911911911911912,0.9416633141982147
798,1.1951951951951951,0.6757448933589381
799,1.199199199199199,0.41476232331295637
800,1.203203203203203,0.15999230723336755
801,1.2072072072072073,-0.0873364042102609
802,1.2112112112112112,-0.3260493744801356
803,1.2152152152152151,-0.5550325091375453
804,1.219219219219219,-0.773237717538215
805,1.2232232232232234,-0.9796881777843779
806,1.2272272272272273,-1.1734831767699399
807,1.2312312312312312,-1.3538024996196232
808,1.2352352352352352,-1.5199103454275469
809,1.239239239239239,-1.6711587489339133
810,1.2432432432432434,-1.8069904906209335
811,1.2472472472472473,-1.9269414806474359
812,1.2512512512512513,-2.0306426050574986
813,1.2552552552552552,-2.1178210257749677
814,1.259259259259259,-2.1883009290158104
815,1.2632632632632634,-2.24200371989554
816,1.2672672672672673,-2.278947664161533
817,1.2712712712712713,-2.299246981122783
818,1.2752752752752752,-2.303110394963253
819,1.279279279279279,-2.2908391546932996
820,1.2832832832832834,-2.2628245359979653
821,1.2872872872872874,-2.219544841165212
822,1.2912912912912913,-2.1615619161038184
823,1.2952952952952952,-2.0895172061748113
824,1.299299299299299,-2.0041273751455404
825,1.3033033033033035,-1.906179514017806
826,1.3073073073073074,-1.7965259687670385
827,1.3113113113113113,-1.6760788181451072
828,1.3153153153153152,-1.5458040346335171
829,1.3193193193193191,-1.4067153633751626
830,1.3233233233233235,-1.2598679554521122
831,1.3273273273273274,-1.1063517932055313
832,1.3313313313313313,-0.9472849464034506
833,1.3353353353353352,-0.7838066989486421
834,1.3393393393393391,-0.6170705864746187
835,1.3433433433433435,-0.4482373856021664
836,1.3473473473473474,-0.2784680958174285
837,1.3513513513513513,-0.1089169548853881
838,1.3553553553553552,0.059275471569194604
839,1.3593593593593591,0.22498908619768115
840,1.3633633633633635,0.3871309024101518
841,1.3673673673673674,0.5446414948067024
842,1.3713713713713713,0.6965012203514201
843,1.3753753753753752,0.8417361744875965
844,1.3793793793793792,0.9794238480026386
845,1.3833833833833835,1.1086984522560162
846,1.3873873873873874,1.2287558823732265
847,1.3913913913913913,1.3388582901719008
848,1.3953953953953953,1.4383382409094283
849,1.3993993993993992,1.5266024304123829
850,1.4034034034034035,1.603134941751474
851,1.4074074074074074,1.6675000233468822
852,1.4114114114114114,1.7193443732122198
853,1.4154154154154153,1.75839891695398
854,1.4194194194194192,1.7844800701212518
855,1.4234234234234235,1.7974904785297539
856,1.4274274274274275,1.7974192332477812
857,1.4314314314314314,1.7843415600116672
858,1.4354354354354353,1.758417985917144
859,1.4394394394394392,1.7198929892927133
860,1.4434434434434436,1.6690931416841366
861,1.4474474474474475,1.606424753848374
862,1.4514514514514514,1.5323710405527668
863,1.4554554554554553,1.447488821785697
864,1.4594594594594597,1.3524047806904873
865,1.4634634634634636,1.2478113011209795
866,1.4674674674674675,1.1344619101686073
867,1.4714714714714714,1.0131663533146598
868,1.4754754754754753,0.8847853320021988
869,1.4794794794794797,0.750224935389547
870,1.4834834834834836,0.6104307998291996
871,1.4874874874874875,0.4663820312013124
872,1.4914914914914914,0.31908492661299487
873,1.4954954954954953,0.16956653314206885
874,1.4994994994994997,0.018868082253283895
875,1.5035035035035036,-0.13196166076132676
876,1.5075075075075075,-0.28187309247181136
877,1.5115115115115114,-0.42982247201993556
878,1.5155155155155153,-0.5747785867111612
879,1.5195195195195197,-0.7157293425548978
880,1.5235235235235236,-0.851688240256028
881,1.5275275275275275,-0.9817006978279834
882,1.5315315315315314,-1.1048501818898306
883,1.5355355355355353,-1.220264110824687
884,1.5395395395395397,-1.3271194943050013
885,1.5435435435435436,-1.4246482752256617
886,1.5475475475475475,-1.5121423418201583
887,1.5515515515515514,-1.5889581796560805
888,1.5555555555555554,-1.6545211353058988
889,1.5595595595595597,-1.7083292657525502
890,1.5635635635635636,-1.7499567500053828
891,1.5675675675675675,-1.7790568419562973
892,1.5715715715715715,-1.7953643461829847
893,1.5755755755755754,-1.7986976011920934
894,1.5795795795795797,-1.7889599574722088
895,1.5835835835835836,-1.7661407406795453
896,1.5875875875875876,-1.730315693290338
897,1.5915915915915915,-1.6816468911061488
898,1.5955955955955954,-1.620382134073992
899,1.5995995995995997,-1.5468538139644983
900,1.6036036036036037,-1.4614772645207754
901,1.6076076076076076,-1.3647486027298927
902,1.6116116116116115,-1.257242072861601
903,1.6156156156156154,-1.1396069078461526
904,1.6196196196196198,-1.0125637254094682
905,1.6236236236236237,-0.8769004791321902
906,1.6276276276276276,-0.7334679872331133
907,1.6316316316316315,-0.5831750643834257
908,1.6356356356356354,-0.42698328421913334
909,1.6396396396396398,-0.2659014024238085
910,1.6436436436436437,-0.10097947228772947
911,1.6476476476476476,0.06669731349834651
912,1.6516516516516515,0.2360150193968909
913,1.6556556556556554,0.405837565050403
914,1.6596596596596598,0.5750134866606861
915,1.6636636636636637,0.7423828225728311
916,1.6676676676676676,0.906784083112885
917,1.6716716716716715,1.0670612641546051
918,1.6756756756756754,1.222070863549851
919,1.6796796796796798,1.3706888594511817
920,1.6836836836836837,1.5118176096852238
921,1.6876876876876876,1.644392631700574
922,1.6916916916916915,1.767389223212465
923,1.6956956956956954,1.8798288844955278
924,1.6996996996996998,1.9807855043306268
925,1.7037037037037037,2.069391272885739
926,1.7077077077077076,2.144842286298902
927,1.7117117117117115,2.206403809422386
928,1.7157157157157155,2.253415165074655
929,1.7197197197197198,2.285294220217783
930,1.7237237237237237,2.3015414417223155
931,1.7277277277277276,2.3017434967859054
932,1.7317317317317316,2.2855763756228673
933,1.735735735735736,2.252808016725301
934,1.7397397397397398,2.203300417796173
935,1.7437437437437437,2.1370112183563634
936,1.7477477477477477,2.053994743013533
937,1.7517517517517516,1.9544024974344691
938,1.755755755755756,1.8384831121666574
939,1.7597597597597598,1.7065817325920472
940,1.7637637637637638,1.5591388564472353
941,1.7677677677677677,1.3966886234939504
942,1.7717717717717716,1.2198565650510536
943,1.775775775775776,1.0293568241885536
944,1.7797797797797799,0.825988860417117
945,1.7837837837837838,0.6106336556651558
946,1.7877877877877877,0.3842494412046006
947,1.7917917917917916,0.1478669679473159
948,1.795795795795796,-0.09741565482688197
949,1.7997997997997999,-0.35043852474898474
950,1.8038038038038038,-0.609985885737036
951,1.8078078078078077,-0.8747924093764738
952,1.8118118118118116,-1.1435497842085354
953,1.815815815815816,-1.4149135770152652
954,1.8198198198198199,-1.6875103285758501
955,1.8238238238238238,-1.9599448449651486
956,1.8278278278278277,-2.2308076442780456
957,1.8318318318318316,-2.4986825177024365
958,1.835835835835836,-2.762154163132229
959,1.83983983983984,-3.019815849015225
960,1.8438438438438438,-3.2702770658734237
961,1.8478478478478477,-3.51217112291288
962,1.8518518518518516,-3.7441626473630114
963,1.855855855855856,-3.9649549446443197
964,1.85985985985986,-4.17329717816016
965,1.8638638638638638,-4.36799132843792
966,1.8678678678678677,-4.547898892501176
967,1.8718718718718717,-4.711947285733582
968,1.875875875875876,-4.859135910086891
969,1.87987987987988,-4.988541854283024
970,1.8838838838838838,-5.099325193652005
971,1.8878878878878878,-5.190733859423749
972,1.8918918918918917,-5.262108049639716
973,1.895895895895896,-5.3128841563568505
974,1.8998998998999,-5.342598186467491
975,1.9039039039039038,-5.350888656240136
976,1.9079079079079078,-5.337498942581111
977,1.9119119119119117,-5.302279077010694
978,1.915915915915916,-5.245186971421824
979,1.91991991991992,-5.16628906782812
980,1.9239239239239239,-5.065760407492722
981,1.9279279279279278,-4.943884118043151
982,1.9319319319319317,-4.801050320400965
983,1.935935935935936,-4.637754460571022
984,1.93993993993994,-4.454595074525607
985,1.9439439439439439,-4.2522709975647714
986,1.9479479479479478,-4.031578032619669
987,1.9519519519519517,-3.7934050949713747
988,1.955955955955956,-3.5387298537681247
989,1.95995995995996,-3.2686138935223354
990,1.9639639639639639,-2.98419742143832
991,1.9679679679679678,-2.6866935489497408
992,1.9719719719719722,-2.377382178215022
993,1.975975975975976,-2.0576035265189994
994,1.97997997997998,-1.728751323544841
995,1.983983983983984,-1.392265718303302
996,1.9879879879879878,-1.0496259341230076
997,1.9919919919919922,-0.7023427115095046
998,1.995995995995996,-0.3519505798633126
999,2.0,-6.858022075225178e-15
